T,Optimal UCB,Reward UCB,Regret UCB,Regret UCB / T
5158,15.854577804663716,17.264583560292678,1303722.0503534651,252.7572800219979
5159,16.291767062611715,17.308506395200858,1303976.691231302,252.7576451310917
5160,15.8900735921732,16.595472797385614,1304242.5569926572,252.76018546369326
5161,14.46781851347701,17.401644681133785,1304471.0801221705,252.75548926994196
5162,14.624151982511588,17.193661082681622,1304732.7418501305,252.757214616453
5163,14.513873467447771,17.585388594608578,1304966.3661103318,252.75350883407552
5164,12.476868273408254,16.542062887121936,1305211.3369227012,252.75200172786623
5165,15.75230906578788,17.112459009796464,1305441.6278969017,252.7476530294098
5166,15.416909529381185,16.938429397682714,1305706.895088818,252.75007647867167
5167,15.360359800601348,18.02622815032012,1305979.2484104491,252.75387041038303
5168,15.331318441873368,17.742597019373715,1306243.254906169,252.75604777596146
5169,14.993265929749066,17.11580987475396,1306489.2678436777,252.75474324698735
5170,14.397112189794209,17.73841403024791,1306760.4864984036,252.75831460317283
5171,14.467984568325727,17.464353910536232,1307004.3323522047,252.75659105631496
5172,15.131373781706468,17.2494326768511,1307247.71588034,252.75477878583527
5173,15.554521351529347,17.62101966040611,1307520.9748918265,252.7587424882711
5174,12.674163437404705,17.678628160046642,1307777.4704686622,252.75946472142678
5175,15.149235349826563,16.795121624376936,1307978.4438362292,252.74945774613124
5176,14.187082653719646,17.332553150115885,1308228.0090262634,252.74884254757794
5177,14.7142559468171,17.104892632570447,1308458.3231299396,252.74450900713532
5178,14.033951641739993,17.577003684349144,1308724.646774731,252.7471314744556
5179,15.547254472569382,10.216941592096278,1308961.5157751983,252.74406560633295
5180,15.498190598352314,17.002616084304602,1309228.6470822713,252.74684306607554
5181,16.17549800653007,17.568241289342836,1309482.186041705,252.74699595477804
5182,16.010413941096488,17.772120846820137,1309772.4694599467,252.7542395715837
5183,12.935441210669351,16.44612396584379,1310024.8179637834,252.75416128955882
5184,14.918633141386698,17.557637705407753,1310237.238299717,252.7463808448528
5185,15.276617050878766,17.18896219010156,1310473.8817401533,252.74327516685696
5186,15.961646006704443,16.795644269754543,1310747.472433507,252.74729510865927
5187,13.812292162858682,17.38564722311256,1311018.8055607255,252.75087826503287
5188,15.678482780930548,17.43949539881048,1311234.7546844853,252.74378463463478
5189,14.395908725357794,17.702440261225625,1311496.3054421858,252.74548187361455
5190,15.538086362365508,17.024693969277543,1311736.9022934674,252.74314109700722
5191,14.147889247821928,17.274032966476202,1312020.256100566,252.74903796967172
5192,14.769633801573866,16.77212292302765,1312238.937781341,252.74247646019663
5193,15.256502099975624,16.830965163903024,1312494.5786911529,252.74303460257133
5194,14.7014535673598,17.26467856609547,1312767.6941118552,252.74695689485083
5195,13.630763516893762,17.31788975715319,1313009.9547655256,252.7449383571753
5196,12.706697358534583,17.148905926214514,1313245.7583677408,252.74167789987314
5197,13.63848461840032,17.62118384610523,1313478.3530152307,252.73780123441037
5198,14.534131069697398,17.35499874469023,1313729.4263021082,252.73748101233323
5199,14.865481547839716,16.552423297163187,1313979.9332300357,252.7370519773102
5200,13.310478004541531,16.302967044737418,1314215.608492418,252.73377086392654
5201,15.183570302580671,8.646758938903352,1314445.2429366426,252.72932953982746
5202,13.658262488335271,17.086533823218325,1314718.282446315,252.73323384204443
5203,15.588139133267106,17.27777649827973,1314950.3289397173,252.72925791653225
5204,17.19238687073348,16.88483487403131,1315226.1006736676,252.73368575589308
5205,14.483986223467602,16.88095948300242,1315519.0402567869,252.74141023185146
5206,15.216540205451055,17.080788057524156,1315782.2663221587,252.74342418789067
5207,16.321081132036745,17.32153890589523,1316039.8078936297,252.74434566806792
5208,16.612607821374745,17.53393249402542,1316336.2123805918,252.75272895172654
5209,14.249238027975654,17.420712743589057,1316625.5770183878,252.75975753856554
5210,15.554214411642135,17.091709866941358,1316887.098086221,252.76143917201938
5211,16.556083364050455,17.323604042139557,1317129.594738009,252.75946934139492
5212,14.33100024632842,16.200261016863,1317434.2585727845,252.76942796868468
5213,14.887418356809237,17.30537168518511,1317686.1514214478,252.7692598161227
5214,13.915956083038296,17.300936842781734,1317923.4610639815,252.76629479554688
5215,16.270918843151588,17.622014016483284,1318138.7497339663,252.75910829030994
5216,15.41980744228203,17.281532046278535,1318410.4187126537,252.76273364889832
5217,12.816763134583043,17.29405599795769,1318687.5592191725,252.76740640582182
5218,13.692743547305662,17.09873583154134,1318904.4246155457,252.76052598994744
5219,14.49957810031097,17.23950520675077,1319129.8009926756,252.75527897924422
